name,lat,lon,open,close,income,id
Olive Cafe,42.3718,-71.079506,11,9,1,16
Taco Bell,42.367622,-71.07621,10,9,1,23
CVS,42.367733,-71.07618,9,9,1,43
West End House,42.36169,-71.06718,9,9,2,86
Au Bon Pain,42.36132,-71.0667,7,9,1,93
Au Bon Pain,42.362175,-71.08506,7,9,1,94
Starbucks,42.361027,-71.06649,6,9,1,107
